k,inertia,sil,seed
43,12244.313947391114,0.16913568979191734,5678
44,12104.071611303601,0.16099007519034836,5678
45,11998.324737118699,0.16849954289219668,5678
46,11929.113467007875,0.16139722367265813,5678
47,11868.886969785462,0.1604711568551628,5678
48,11763.27176440348,0.16267441381042141,5678
49,11621.799645431625,0.15734064914507498,5678
50,11548.857689161849,0.1608473279999518,5678
51,11472.896642564883,0.1549164721488666,5678
52,11380.262440542554,0.1589781404379587,5678
53,11277.997488275345,0.16303431752617792,5678
54,11225.634402482872,0.1606867352059966,5678
55,11116.672465937352,0.1618093208815165,5678
56,11003.020426347068,0.15205218875736456,5678
57,10955.036252274853,0.15935992313675004,5678
58,10862.889605370798,0.16451410766703106,5678
59,10819.601621402973,0.15718210696610577,5678
60,10747.362127131004,0.15319748321600032,5678
61,10675.951449758602,0.15614466801276666,5678
62,10571.28577038876,0.1602548850630871,5678
63,10514.294594421164,0.15474988688261013,5678
64,10441.477515246756,0.15409220200687668,5678
65,10392.465280868539,0.15551393493888863,5678
66,10350.104024986553,0.1529951928981803,5678
67,10255.338385040763,0.15520872562458188,5678
68,10208.494619043164,0.15499605796911256,5678
69,10160.396117079508,0.1542136167673505,5678
70,10107.436789716668,0.15503103218566044,5678
71,10042.758323966209,0.1521789809574576,5678
72,9985.639020197299,0.1520609974761773,5678
73,9948.547043921333,0.14905538389893666,5678
74,9886.14449650302,0.15258381614329214,5678
75,9842.594662841908,0.1520126142866988,5678
76,9781.65281835771,0.15126798288915966,5678
77,9726.034537568055,0.15100735371515683,5678
78,9684.785149831569,0.15055318968949766,5678
79,9622.567411881339,0.14948029581121838,5678
80,9589.832484137194,0.1493860228291106,5678
81,9493.048096579545,0.15149864543846983,5678
82,9416.078105353474,0.15193677200827932,5678
83,9404.64211463364,0.1517119246837069,5678
84,9382.34480556558,0.15191046344457299,5678
85,9352.371451040253,0.15384778702894666,5678
86,9280.561503282008,0.15215628327456573,5678
87,9267.902231563121,0.14753971406446628,5678
88,9243.721260984266,0.1511126069568229,5678
89,9155.271458358295,0.15143737133942917,5678
90,9154.955421703738,0.14785182902183724,5678
91,9088.066000309394,0.14826013795478127,5678
92,9033.027408718104,0.1485851901769903,5678
93,9013.659104230446,0.146094090194306,5678
94,8979.360758158224,0.1469310349308889,5678
95,8901.966664043634,0.14826181925788665,5678
96,8910.44548527566,0.14879637532320078,5678
97,8877.186290175934,0.1490804538999605,5678
98,8837.618645183895,0.15343279144954175,5678
99,8788.079690012208,0.15014969553369378,5678
100,8780.525197066856,0.1458288754886859,5678
20,16656.480859943214,0.17167477563785155,1234
21,16255.725871710172,0.1712827550862776,1234
22,15953.198038291333,0.17327817852103103,1234
23,15677.150611156441,0.1753928971550793,1234
24,15425.1986362834,0.172743929949399,1234
25,15215.504847082912,0.17095087146364474,1234
26,14951.342831606913,0.1747734296449179,1234
27,14718.115757916217,0.17233132352405506,1234
28,14519.810205646865,0.1761677548696301,1234
29,14339.805124872533,0.17232373915947807,1234
30,14154.228695776053,0.1729155636870722,1234
31,13960.230520218476,0.1729402280212477,1234
32,13809.143745487494,0.17289790963857443,1234
33,13620.096873280743,0.1660231358828921,1234
34,13463.642714279731,0.17123395105354783,1234
35,13313.34643786763,0.16759361763461061,1234
36,13099.201913089031,0.1739913429323144,1234
37,12960.588133256302,0.17189859269525068,1234
38,12864.171906384843,0.17414128195244047,1234
39,12695.83362317394,0.17325976681545152,1234
40,12548.666705313948,0.172411006106166,1234
41,12520.880915397778,0.16508159429328625,1234
42,12360.173805447725,0.16990529208841368,1234
43,12204.122787357403,0.16496531297546474,1234
44,12146.309283255257,0.15742846321566037,1234
45,12022.216566589213,0.16590316968491828,1234
46,11946.003120153959,0.1595552374056537,1234
47,11855.99028449624,0.16737028685338248,1234
48,11737.054268164215,0.15978716431199647,1234
49,11606.096698974798,0.1645326743384105,1234
50,11555.164194269692,0.15517090703693268,1234
51,11437.796678400573,0.1590014745161581,1234
52,11356.168305305757,0.15930477951503513,1234
53,11281.029819173933,0.15479774942907723,1234
54,11189.478330820588,0.16366154950586423,1234
55,11098.417449997156,0.16134120601473606,1234
56,11017.468554308603,0.15525844269252054,1234
57,10940.531981664211,0.15994145861102813,1234
58,10899.547412971366,0.15505575809666697,1234
59,10812.095891659581,0.15577895441800207,1234
60,10726.518980606943,0.15173621258681663,1234
61,10701.68070830349,0.15642425052519002,1234
62,10587.334449651307,0.15030231233097843,1234
