k,inertia,sil,seed
33,321.1181485666343,0.24880714052771327,123223
34,315.25546230215275,0.2600067664147513,123223
35,310.67831312518774,0.237631881994506,123223
36,306.28600959518786,0.2406552494115091,123223
37,303.1709671064085,0.246058432110168,123223
38,300.0352965894653,0.22397311805223502,123223
39,294.9340241733554,0.2312402509053747,123223
40,290.8389435576988,0.2334000616771169,123223
41,287.51501058249465,0.21843423660520112,123223
42,283.78784655997646,0.22519203874371851,123223
43,279.77710025741084,0.21807729254684055,123223
44,277.55827295311343,0.22485858292226016,123223
45,274.2348119569567,0.22292861616157322,123223
46,269.59377026804077,0.22171956021995973,123223
47,266.83589536312894,0.221287894047708,123223
48,264.5704615518216,0.21853981375799494,123223
49,262.5597478139615,0.21783410689986463,123223
50,260.27360110832535,0.2152432568921044,123223
51,256.1513550098101,0.21317036748512086,123223
52,253.53063541282302,0.22019654317780243,123223
53,251.53884012333907,0.2094922996545924,123223
54,249.28603717521585,0.2110115300243134,123223
55,246.54904005370406,0.21583784915509158,123223
56,243.6677633281768,0.21387235437355726,123223
57,241.5498325999955,0.21500102867373838,123223
58,239.72383996613667,0.21439481787876238,123223
59,236.38947894247838,0.2133382568974739,123223
60,235.4989360029447,0.21404470937955503,123223
61,233.98462454056806,0.21438564272437893,123223
62,232.6176522084752,0.20954303668426896,123223
63,230.02164015644846,0.20716539864033265,123223
64,228.07827964875077,0.21421635475209921,123223
65,225.71524957202746,0.21368824040795178,123223
66,223.3413325261354,0.21397176840784973,123223
67,222.47237961065133,0.20954547464091514,123223
68,221.08861907340238,0.2087856330865354,123223
69,219.86752093414276,0.2064777854751474,123223
70,217.02564807898034,0.20979363601833678,123223
71,215.90206585266165,0.20514230665067082,123223
72,214.46322286911195,0.20875982400000076,123223
73,213.10580972487648,0.21046467295960955,123223
74,211.4460375802822,0.20397992901633383,123223
75,209.86611814755975,0.20540765904546207,123223
76,208.25068728883258,0.20554223517140463,123223
77,206.82126265545796,0.20360797518425738,123223
78,205.7755145937539,0.20297820799047084,123223
79,202.78831768080158,0.20741817472412266,123223
80,203.3062101546376,0.20555042050855324,123223
81,201.4518062640835,0.20724801116560498,123223
82,200.25551923062125,0.20520036671779912,123223
83,199.4229456442544,0.20481242536085392,123223
84,197.82564939518488,0.2033622203197921,123223
85,195.65180876264475,0.20824798971665615,123223
86,195.39411417053873,0.20176937800755085,123223
87,193.32136283612948,0.20647271209670223,123223
88,193.13451106534686,0.20775256651911794,123223
89,190.90549142927514,0.20455245440084066,123223
90,189.7402591597339,0.20272143871322884,123223
91,189.3799819241936,0.2043742570277605,123223
92,188.40287373061759,0.2072880406833753,123223
93,187.1367552688762,0.2033576470339565,123223
94,187.13879787528387,0.19599309780026775,123223
95,184.9614756809655,0.20283740520844418,123223
96,184.1459299137993,0.20306406744743621,123223
